Name,Date,Oil Vol,Gas Vol,Water Vol,On-Line,Av BHP,Spot BHP,Av BHT,Av WHP,total rate,Total Vol
PA02,2006-10-30,8385.689577272018,3.053229575084742,0.0,24.0,1061.8961664835613,1061.8961664835613,70.14574591318767,8.72149987022082,8385.689577272018,8385.689577272018
PA02,2006-10-31,5031.380589715677,1.8320263003272723,0.0,17.5,1354.9481163024902,1354.9481163024902,69.73398701349895,11.816721866528193,5031.380589715677,5031.380589715677
PA02,2006-11-01,9591.506233938804,3.492651080026476,0.0,24.0,1033.2351010640461,1033.2351010640461,70.0574320157369,10.14346311489741,9591.506233938804,9591.506233938804
PA02,2006-11-02,9831.314473863746,3.580171478802222,0.0,24.0,905.0332298278809,905.0332298278809,70.12802251180013,8.132386128107706,9831.314473863746,9831.314473863746
PA02,2006-11-03,9762.536768651038,3.555320640407335,0.0,24.0,901.5283279418945,901.5283279418945,70.1585545539856,8.08846789598465,9762.536768651038,9762.536768651038
PA02,2006-11-04,6227.104350802262,2.2679114045621835,0.0,19.0,1044.004071553548,1044.004071553548,70.22220277786255,7.318473507960637,6227.104350802262,6227.104350802262
PA02,2006-11-05,7804.918573330219,2.8427074427783325,0.0,21.0,1263.4948959350586,1263.4948959350586,69.89103730519612,12.626994043588638,7804.918573330219,7804.918573330219
PA02,2006-11-06,9679.320872293936,3.5255958345243434,0.0,24.0,911.6903800964355,911.6903800964355,70.1494296391805,8.203322996695837,9679.320872293936,9679.320872293936
PA02,2006-11-07,9642.59942662313,3.512413267141741,0.0,24.0,904.9466298421224,904.9466298421224,70.17310333251953,8.138118207454681,9642.59942662313,9642.59942662313
PA02,2006-11-08,9590.311328768907,3.493558610843937,0.0,24.0,902.1391448974609,902.1391448974609,70.1847898165385,8.067564318577448,9590.311328768907,9590.311328768907
PA02,2006-11-09,9616.289485568861,3.503214259592736,0.0,24.0,900.7209053039551,900.7209053039551,70.1946832338969,8.025300572315851,9616.289485568861,9616.289485568861
PA02,2006-11-10,9419.704836367437,3.4317868659853845,0.0,16.5,900.8874104817709,900.8874104817709,70.2007093157087,8.013078877420137,9419.704836367437,9419.704836367437
PA02,2006-11-11,9398.519308925153,3.42425652501379,0.0,24.0,0.0,0.0,0.0,0.0,9398.519308925153,9398.519308925153
PA02,2006-11-12,9291.004741533303,3.3852704876250748,0.0,24.0,0.0,0.0,0.0,0.0,9291.004741533303,9291.004741533303
PA02,2006-11-13,9222.688780576389,3.3605633378664246,0.0,24.0,0.0,0.0,0.0,0.0,9222.688780576389,9222.688780576389
PA02,2006-11-14,9176.82399811197,3.3440346649120016,0.0,11.0,901.8793156941732,901.8793156941732,70.22607768665661,8.131231447060904,9176.82399811197,9176.82399811197
PA02,2006-11-15,9142.083316181355,3.3315580020828097,0.0,24.0,902.2459131876627,902.2459131876627,70.22702153523763,8.110790461301804,9142.083316181355,9142.083316181355
PA02,2006-11-16,9184.207737058096,3.3470926676934525,0.0,24.0,900.2232055664062,900.2232055664062,70.23584683736165,8.03297178943952,9184.207737058096,9184.207737058096
PA02,2006-11-17,8926.00472677369,3.253171682719939,0.0,23.5,920.5839538574219,920.5839538574219,70.26375246047974,8.169823944568634,8926.00472677369,8926.00472677369
PA02,2006-11-18,8751.49567679385,3.1897451442778224,0.0,24.0,1046.015323638916,1046.015323638916,70.27063798904419,9.801346242427826,8751.49567679385,8751.49567679385
PA02,2006-11-19,9376.11521159084,3.4175939946248617,0.0,24.0,907.650796254476,907.650796254476,70.23352559407552,8.168627500534058,9376.11521159084,9376.11521159084
PA02,2006-11-20,9332.043168735097,3.4017163758673172,0.0,24.0,905.5102195739746,905.5102195739746,70.24414332707723,8.179197112719217,9332.043168735097,9332.043168735097
PA02,2006-11-21,9249.66478881685,3.371872802115295,0.0,19.5,904.9269321986607,904.9269321986607,70.24999745686848,8.14835886728196,9249.66478881685,9249.66478881685
PA02,2006-11-22,5786.17830941205,2.109409164479257,0.0,16.5,1294.374361673991,1294.374361673991,69.82515700658162,9.020681281884512,5786.17830941205,5786.17830941205
PA02,2006-11-23,9199.159282823754,3.353829491331884,0.0,24.0,996.6879514058431,996.6879514058431,70.20117378234863,9.209090312321981,9199.159282823754,9199.159282823754
PA02,2006-11-24,7741.259866168312,2.822463347204967,0.0,23.0,1130.332457224528,1130.332457224528,70.28513622283936,9.099336961905161,7741.259866168312,7741.259866168312
PA02,2006-11-25,9460.443314967195,3.4494668415033387,0.0,24.0,959.9485982259115,959.9485982259115,70.23536809285481,7.95062271753947,9460.443314967195,9460.443314967195
PA02,2006-11-26,9589.605915982385,3.496753901203817,0.0,24.0,919.2862447102865,919.2862447102865,70.25309022267659,8.17328037818273,9589.605915982385,9589.605915982385
PA02,2006-11-27,9571.802170955272,3.49045337966055,0.0,24.0,916.9709637959799,916.9709637959799,70.26477416356404,8.170376141866049,9571.802170955272,9571.802170955272
PA02,2006-11-28,9573.200814126636,3.491154872895702,0.0,24.0,916.1311899820963,916.1311899820963,70.2701285680135,8.15357212225596,9573.200814126636,9573.200814126636
PA02,2006-11-29,9730.456960931377,3.548697653651673,0.0,24.0,914.1804745992025,914.1804745992025,70.27444012959798,8.039650152126947,9730.456960931377,9730.456960931377
PA02,2006-11-30,9680.982959326298,3.5308481049254876,0.0,21.0,914.464552561442,914.464552561442,70.28090953826904,8.056494534015656,9680.982959326298,9680.982959326298
PA02,2006-12-01,9693.607135590188,3.535646266635165,0.0,24.0,913.5361976623535,913.5361976623535,70.28496551513672,8.040365844964981,9693.607135590188,9693.607135590188
PA02,2006-12-02,9523.17432057934,3.4736730651745193,0.0,23.0,956.6890462239584,956.6890462239584,70.27798986434937,8.371466179688772,9523.17432057934,9523.17432057934
PA02,2006-12-03,9584.300181388047,3.4961610201667312,0.0,24.0,916.291909535726,916.291909535726,70.28396670023601,8.148142755031586,9584.300181388047,9584.300181388047
PA02,2006-12-04,9628.781251689452,3.512579400616312,0.0,24.0,915.9660275777181,915.9660275777181,70.29515902201335,8.169432789087296,9628.781251689452,9628.781251689452
PA02,2006-12-05,9541.741168398086,3.4810180130549897,0.0,24.0,915.7931391398112,915.7931391398112,70.2967209815979,8.20254361629486,9541.741168398086,9541.741168398086
PA02,2006-12-06,9476.438142685387,3.4573836919773364,0.0,24.0,915.9298884073893,915.9298884073893,70.304616133372,8.175940573215485,9476.438142685387,9476.438142685387
PA02,2006-12-07,9471.043483726597,3.4556049254724863,0.0,24.0,915.6152687072754,915.6152687072754,70.30481497446696,8.194360176722208,9471.043483726597,9471.043483726597
PA02,2006-12-08,9457.192671376657,3.4507404619319146,0.0,24.0,916.7931493123373,916.7931493123373,70.31029637654622,8.188986291488012,9457.192671376657,9457.192671376657
PA02,2006-12-09,9448.729747337213,3.447841484803349,0.0,24.0,917.189520517985,917.189520517985,70.31134764353435,8.203617642323175,9448.729747337213,9448.729747337213
PA02,2006-12-10,9452.105342121227,3.4492622814468783,0.0,24.0,917.2990646362305,917.2990646362305,70.3179407119751,8.262014826138815,9452.105342121227,9452.105342121227
PA02,2006-12-11,9440.015077764463,3.445039102479363,0.0,20.0,916.9782002766927,916.9782002766927,70.31479342778523,8.242014944553375,9440.015077764463,9440.015077764463
PA02,2006-12-12,9447.855506492351,3.448089345649448,0.0,24.0,917.2478955586752,917.2478955586752,70.31669362386067,8.246850470701853,9447.855506492351,9447.855506492351
PA02,2006-12-13,9485.78289482303,3.4621210409525096,0.0,24.0,913.7602462768555,913.7602462768555,70.31730969746907,8.332281549771627,9485.78289482303,9485.78289482303
PA02,2006-12-14,9524.71382051864,3.4765205444893037,0.0,24.0,900.5003229777018,900.5003229777018,70.3082184791565,8.709100782871246,9524.71382051864,9524.71382051864
PA02,2006-12-15,9502.195827567866,3.4684915209788225,0.0,24.0,898.8606859842936,898.8606859842936,70.31383593877156,8.770807603995005,9502.195827567866,9502.195827567866
PA02,2006-12-16,9467.379459472695,3.455972197885913,0.0,24.0,899.626360575358,899.626360575358,70.31742811203003,8.821937580903372,9467.379459472695,9467.379459472695
PA02,2006-12-17,9554.81207291453,3.4880796953381785,0.0,24.0,899.673723856608,899.673723856608,70.32288599014282,8.816772719224295,9554.81207291453,9554.81207291453
PA02,2006-12-18,9582.108703959888,3.498236245641676,0.0,15.5,899.9974936208417,899.9974936208417,70.32140096028645,8.81385341767342,9582.108703959888,9582.108703959888
PA02,2006-12-19,9636.025511449167,3.518112914230091,0.0,13.5,900.1500117860992,900.1500117860992,70.32770764386213,8.8428153662846,9636.025511449167,9636.025511449167
PA02,2006-12-20,9597.857098378363,3.504369583759908,0.0,24.0,899.5669555664062,899.5669555664062,70.32520198822021,8.758137385050455,9597.857098378363,9597.857098378363
PA02,2006-12-21,9653.651489383554,3.524934304833511,0.0,15.0,898.6503086090088,898.6503086090088,70.32594546149758,8.707494795322418,9653.651489383554,9653.651489383554
PA02,2006-12-22,9646.984808236708,3.5226929725757166,0.0,13.5,898.7021593366351,898.7021593366351,70.32895102867714,8.70237033707755,9646.984808236708,9646.984808236708
PA02,2006-12-23,9651.759826988633,3.524629653619709,0.0,24.0,898.52228418986,898.52228418986,70.32669830322266,8.690851589043936,9651.759826988633,9651.759826988633
PA02,2006-12-24,4815.994378350961,1.7588011469737708,0.0,13.5,1384.2536710103352,1384.2536710103352,69.4625054995219,10.507798552513123,4815.994378350961,4815.994378350961
PA02,2006-12-25,8871.603454637121,3.2400870137025697,0.0,24.0,1185.587277730306,1185.587277730306,70.16086292266846,12.50239090124766,8871.603454637121,8871.603454637121
PA02,2006-12-26,10100.861336248567,3.6892385944514263,0.0,24.0,919.329948425293,919.329948425293,70.29691330591838,8.934932808081308,10100.861336248567,10100.861336248567
PA02,2006-12-27,9899.077768500769,3.6157371457225906,0.0,24.0,911.3538004557291,911.3538004557291,70.32186476389568,8.867543617884317,9899.077768500769,9899.077768500769
PA02,2006-12-28,9904.016317684513,3.6177390805237986,0.0,24.0,908.7445437113444,908.7445437113444,70.33186610539754,8.859401444594065,9904.016317684513,9904.016317684513
PA02,2006-12-29,9876.93195037046,3.608043241470329,0.0,24.0,907.1074930826823,907.1074930826823,70.3362185160319,8.872373203436533,9876.93195037046,9876.93195037046
PA02,2006-12-30,9904.612890526145,3.618353181167011,0.0,24.0,906.4815470377604,906.4815470377604,70.34088945388794,8.873615980148315,9904.612890526145,9904.612890526145
PA02,2006-12-31,9905.015437529193,3.6186983399469153,0.0,24.0,905.9274113972982,905.9274113972982,70.34471543629964,8.884843667348227,9905.015437529193,9905.015437529193
PA02,2007-01-01,9980.111359506724,3.6463334863093766,0.0,20.0,905.23189593376,905.23189593376,70.34656329865152,8.865598435097553,9980.111359506724,9980.111359506724
PA02,2007-01-02,10041.704849780033,3.6690381180126286,0.0,8.0,905.2137603759766,905.2137603759766,70.34715949164496,8.93339455127716,10041.704849780033,10041.704849780033
PA02,2007-01-03,10028.623447646214,3.6644590077699264,0.0,13.0,904.8865073067801,904.8865073067801,70.35344901451698,8.851976905550275,10028.623447646214,10028.623447646214
PA02,2007-01-04,10078.216821577733,3.6827819909409354,0.0,18.5,904.58642578125,904.58642578125,70.35268460787259,8.872565147204277,10078.216821577733,10078.216821577733
PA02,2007-01-05,10094.78908578818,3.689039723510432,0.0,24.0,904.8847376505533,904.8847376505533,70.3554326693217,8.867141564687094,10094.78908578818,10094.78908578818
PA02,2007-01-06,10092.912715100838,3.688555880860752,0.0,19.5,904.7603071496842,904.7603071496842,70.35603559778092,8.850732255489268,10092.912715100838,10092.912715100838
PA02,2007-01-07,10103.434379154083,3.6926031968932347,0.0,24.0,904.5855153401693,904.5855153401693,70.35882457097371,8.860673507054647,10103.434379154083,10103.434379154083
PA02,2007-01-08,10119.190118410734,3.6985639882791235,0.0,24.0,904.7688217163086,904.7688217163086,70.35962438583374,8.869462589422861,10119.190118410734,10119.190118410734
PA02,2007-01-09,10168.5049354719,3.716791924013689,0.0,19.5,904.3113254454078,904.3113254454078,70.36113701797113,8.890193380960604,10168.5049354719,10168.5049354719
PA02,2007-01-10,10188.232679101475,3.7242065735187535,0.0,24.0,903.7917493184408,903.7917493184408,70.36332782109578,8.877840121587118,10188.232679101475,10188.232679101475
PA02,2007-01-11,10243.815773426806,3.7447292941339034,0.0,24.0,903.3122469584147,903.3122469584147,70.36261208852132,8.81309578816096,10243.815773426806,10243.815773426806
PA02,2007-01-12,10300.230544309554,3.7655582823886866,0.0,24.0,903.965991973877,903.965991973877,70.36634270350139,8.796224335829416,10300.230544309554,10300.230544309554
PA02,2007-01-13,8438.080676456808,3.084962295312609,0.0,21.5,1135.302801767985,1135.302801767985,70.23803790410359,10.92672281463941,8438.080676456808,8438.080676456808
PA02,2007-01-14,10548.49484557653,3.856740685439691,0.0,24.0,915.2812410990397,915.2812410990397,70.35583639144897,8.930258611838022,10548.49484557653,10548.49484557653
PA02,2007-01-15,10515.827349618343,3.845007112114451,0.0,24.0,911.2568880716959,911.2568880716959,70.36877155303955,8.934625307718912,10515.827349618343,10515.827349618343
PA02,2007-01-16,10530.002628190681,3.8504007610242046,0.0,24.0,910.6288057963053,910.6288057963053,70.3726995786031,8.929745058218638,10530.002628190681,10530.002628190681
PA02,2007-01-17,10569.006037644322,3.8648741278457757,0.0,24.0,908.6986223856608,908.6986223856608,70.37543121973674,8.894858380158743,10569.006037644322,10569.006037644322
PA02,2007-01-18,10614.814204813687,3.881837554700365,0.0,24.0,909.1451416015625,909.1451416015625,70.38096618652344,8.888023336728414,10614.814204813687,10614.814204813687
PA02,2007-01-19,10641.526425517997,3.8918190443404423,0.0,24.0,909.6299207899306,909.6299207899306,70.38178306402162,8.878075102965036,10641.526425517997,10641.526425517997
PA02,2007-01-20,10688.73670319437,3.909298561826309,0.0,24.0,909.4685961405436,909.4685961405436,70.38264004389445,8.853859007358551,10688.73670319437,10688.73670319437
PA02,2007-01-21,10750.177240044712,3.9319848273187534,0.0,24.0,908.6519203186035,908.6519203186035,70.38683462142944,8.888018349806467,10750.177240044712,10750.177240044712
PA02,2007-01-22,10770.862663342657,3.9397661449974772,0.0,24.0,914.4323959350586,914.4323959350586,70.40781354904175,9.303239901860556,10770.862663342657,10770.862663342657
PA02,2007-01-23,7295.313063596403,2.668625518663564,0.0,18.5,1144.688268025716,1144.688268025716,70.30486234029134,8.725878725449244,7295.313063596403,7295.313063596403
PA02,2007-01-24,1870.8109660140115,0.6843800675872456,0.0,5.5,1950.8802744547527,1950.8802744547527,67.59717305501302,13.318601379791895,1870.8109660140115,1870.8109660140115
PA02,2007-01-25,9707.965410326551,3.551562065713865,0.0,24.0,1102.7970860799153,1102.7970860799153,70.26370588938396,7.681819587945938,9707.965410326551,9707.965410326551
PA02,2007-01-26,4185.382397162131,1.5312640038257375,0.0,12.5,1581.4979248046875,1581.4979248046875,69.37918821970622,10.061848799387613,4185.382397162131,4185.382397162131
PA02,2007-01-27,5269.849842881996,1.9281326605136646,0.0,24.0,1720.5524164835613,1720.5524164835613,70.01891485850017,28.293595552444458,5269.849842881996,5269.849842881996
PA02,2007-01-28,1535.8578826033565,0.561970399244568,0.0,5.5,1994.9715983072917,1994.9715983072917,68.19678211212158,39.7304341395696,1535.8578826033565,1535.8578826033565
PA02,2007-01-29,0.0,0.0,0.0,0.0,2105.9281260172525,2105.9281260172525,65.44148858388265,8.850554620226225,0.0,0.0
PA02,2007-01-30,0.0,0.0,0.0,0.0,2118.5609385172525,2118.5609385172525,64.39549907048543,1.4577152654528618,0.0,0.0
PA02,2007-01-31,0.0,0.0,0.0,0.0,2126.716033935547,2126.716033935547,63.78148293495178,1.4102554321289062,0.0,0.0
PA02,2007-02-01,0.0,0.0,0.0,0.0,2133.5956522623696,2133.5956522623696,63.361536184946694,1.4094644809762638,0.0,0.0
PA02,2007-02-02,7034.500086332403,2.5746270315976596,0.0,19.5,1539.886151631673,1539.886151631673,68.38626639048259,15.532984425624212,7034.500086332403,7034.500086332403
PA02,2007-02-03,5256.018376267816,1.923807846081546,0.0,23.0,1748.5455423990886,1748.5455423990886,69.64724731445312,27.347517887751263,5256.018376267816,5256.018376267816
PA02,2007-02-04,8969.570919158861,3.2832217392489094,0.0,24.0,1261.2755457560222,1261.2755457560222,70.13843584060669,12.783121764659882,8969.570919158861,8969.570919158861
PA02,2007-02-05,10185.087477290275,3.728353121936878,0.0,24.0,1094.5519332885742,1094.5519332885742,70.30470275878906,7.298489362001419,10185.087477290275,10185.087477290275
PA02,2007-02-06,9608.859731921548,3.51761137066184,0.0,24.0,1089.194480895996,1089.194480895996,70.31969579060872,7.239844640096028,9608.859731921548,9608.859731921548
PA02,2007-02-07,7169.977865014091,2.624928896381659,0.0,21.0,1304.3659744262695,1304.3659744262695,70.16681257883708,11.61435948808988,7169.977865014091,7169.977865014091
PA02,2007-02-08,7169.192736085543,2.624784844535639,0.0,24.0,1470.853515625,1470.853515625,70.13349024454753,19.513560354709625,7169.192736085543,7169.192736085543
PA02,2007-02-09,9603.628966170634,3.5162727096737156,0.0,24.0,1169.123046875,1169.123046875,70.12333679199219,7.423785716295242,9603.628966170634,9603.628966170634
PA02,2007-02-10,9564.189220485425,3.5020235249729437,0.0,24.0,1169.123046875,1169.123046875,70.12333679199219,7.156823396682739,9564.189220485425,9564.189220485425
PA02,2007-02-11,3249.8286441160035,1.190022252902398,0.0,9.0,1169.123046875,1169.123046875,70.12333679199219,9.526088694731394,3249.8286441160035,3249.8286441160035
PA02,2007-02-12,0.0,0.0,0.0,0.0,1169.123046875,1169.123046875,70.12333679199219,6.023946849667296,0.0,0.0
PA02,2007-02-13,0.0,0.0,0.0,0.0,1838.7667744954426,1838.7667744954426,66.29489294687907,5.462551961342494,0.0,0.0
PA02,2007-02-14,6329.036884015412,2.3179464684018045,0.0,16.0,1650.4752451578777,1650.4752451578777,67.60653797785442,12.420167058706284,6329.036884015412,6329.036884015412
PA02,2007-02-15,10134.386093875291,3.7118202507427642,0.0,23.5,1138.8550084431965,1138.8550084431965,70.24380032221477,8.438872396945953,10134.386093875291,10134.386093875291
PA02,2007-02-16,10130.216061152769,3.710495538879036,0.0,24.0,1104.6706822713215,1104.6706822713215,70.34778292973836,7.397906144460042,10130.216061152769,10130.216061152769
PA02,2007-02-17,6480.4440814220825,2.373786667024909,0.0,16.0,1355.2557169596355,1355.2557169596355,70.00112676620483,5.249764711906512,6480.4440814220825,6480.4440814220825
PA02,2007-02-18,8678.616179933393,3.1791506790332007,0.0,23.5,1425.09312693278,1425.09312693278,70.0315154393514,17.20220892628034,8678.616179933393,8678.616179933393
PA02,2007-02-19,10034.19364625825,3.6759265003702475,0.0,24.0,1142.0384674072266,1142.0384674072266,70.37200816472371,8.798064341147741,10034.19364625825,10034.19364625825
PA02,2007-02-20,10005.209526030525,3.6655085619565435,0.0,24.0,1099.9963480631511,1099.9963480631511,70.40255467096965,7.271710733572642,10005.209526030525,10005.209526030525
PA02,2007-02-21,9931.031135769577,3.6385311875232578,0.0,24.0,1094.884885152181,1094.884885152181,70.43393675486247,7.166898439327876,9931.031135769577,9931.031135769577
PA02,2007-02-22,9955.47368627603,3.6476855586515367,0.0,24.0,1093.1006876627605,1093.1006876627605,70.4243540763855,7.150172243515651,9955.47368627603,9955.47368627603
PA02,2007-02-23,9892.375591821892,3.624764264355378,0.0,24.0,1092.4698537190754,1092.4698537190754,70.44375467300415,7.1674784024556475,9892.375591821892,9892.375591821892
PA02,2007-02-24,9742.058807513995,3.5698800294254283,0.0,24.0,1101.672971089681,1101.672971089681,70.45127630233765,7.536750624577205,9742.058807513995,9742.058807513995
PA02,2007-02-25,9826.098971525747,3.6008722291053252,0.0,24.0,1095.7007802327473,1095.7007802327473,70.45897150039673,7.144379138946533,9826.098971525747,9826.098971525747
PA02,2007-02-26,10015.360430439812,3.670429290547583,0.0,24.0,1095.749262491862,1095.749262491862,70.47210009892781,7.257121870915095,10015.360430439812,10015.360430439812
PA02,2007-02-27,9982.122739214557,3.658447983922135,0.0,24.0,1092.2227300008137,1092.2227300008137,70.46071815490723,7.288303385178248,9982.122739214557,9982.122739214557
PA02,2007-02-28,9950.689739767333,3.6471268034195226,0.0,24.0,1093.525978088379,1093.525978088379,70.48327652613322,7.21135280529658,9950.689739767333,9950.689739767333
PA02,2007-03-01,9878.870716714175,3.621001272504414,0.0,24.0,1093.6024576822917,1093.6024576822917,70.47923676172893,7.194306403398514,9878.870716714175,9878.870716714175
PA02,2007-03-02,9826.751256503147,3.6020939405837935,0.0,24.0,1092.9230982462566,1092.9230982462566,70.48901351292928,7.229254653056462,9826.751256503147,9826.751256503147
PA02,2007-03-03,9685.528586043967,3.5505210690719973,0.0,24.0,1095.5514119466145,1095.5514119466145,70.50426721572876,7.274034808079402,9685.528586043967,9685.528586043967
PA02,2007-03-04,9675.15688063142,3.546912512439479,0.0,24.0,1095.1391499837239,1095.1391499837239,70.49159781138103,7.298780262470245,9675.15688063142,9675.15688063142
PA02,2007-03-05,9676.397789018916,3.5475609574101155,0.0,24.0,1092.2035369873047,1092.2035369873047,70.4922981262207,7.295068591833115,9676.397789018916,9676.397789018916
PA02,2007-03-06,9647.266434894216,3.537073765689615,0.0,24.0,1089.688555399577,1089.688555399577,70.48440551757812,7.276833971341451,9647.266434894216,9647.266434894216
PA02,2007-03-07,9567.27134232165,3.5079357103756563,0.0,23.5,1069.782958348592,1069.782958348592,70.48449836893285,7.12736572821935,9567.27134232165,9567.27134232165
PA02,2007-03-08,9551.874578088324,3.502481370293427,0.0,24.0,1085.2449366251628,1085.2449366251628,70.46548700332642,7.196642269690831,9551.874578088324,9551.874578088324
PA02,2007-03-09,9556.304458569517,3.5042968449574414,0.0,24.0,1081.1072235107422,1081.1072235107422,70.4747330347697,7.1978064974149065,9556.304458569517,9556.304458569517
PA02,2007-03-10,9736.310786362144,3.570499891574726,0.0,24.0,1078.1448313395183,1078.1448313395183,70.47342411677043,7.022127995888392,9736.310786362144,9736.310786362144
PA02,2007-03-11,9619.149292903994,3.527726811679611,0.0,24.0,1075.684555053711,1075.684555053711,70.44875383377075,7.072883417208989,9619.149292903994,9619.149292903994
PA02,2007-03-12,8203.490853306701,3.0087123053587654,0.0,24.0,1174.9049886067708,1174.9049886067708,70.51144043604533,10.10176886121432,8203.490853306701,8203.490853306701
PA02,2007-03-13,6266.024437164036,2.298252443063025,0.0,24.0,1553.0228881835938,1553.0228881835938,70.25159470240276,22.680026412010193,6266.024437164036,6266.024437164036
PA02,2007-03-14,9996.884286903258,3.666857156436115,0.0,24.0,1082.8615544637044,1082.8615544637044,70.3449870745341,7.176270842552185,9996.884286903258,9996.884286903258
PA02,2007-03-15,9551.2701016364,3.5035968986822645,0.0,24.0,1070.8150838216145,1070.8150838216145,70.4086898167928,7.081660598516464,9551.2701016364,9551.2701016364
PA02,2007-03-16,8897.287749955678,3.263881038193741,0.0,24.0,1098.504285176595,1098.504285176595,70.4218381245931,7.932241807381312,8897.287749955678,8897.287749955678
PA02,2007-03-17,7993.947703891831,2.932659654649757,0.0,23.0,1223.2514419555664,1223.2514419555664,70.35715262095134,10.682626237471899,7993.947703891831,7993.947703891831
PA02,2007-03-18,9354.010456486016,3.4317993562755893,0.0,24.0,1072.4066263834636,1072.4066263834636,70.39449707667033,7.173375089963277,9354.010456486016,9354.010456486016
PA02,2007-03-19,9091.22504496511,3.335570468997698,0.0,24.0,1064.451535542806,1064.451535542806,70.39410877227783,7.16031551361084,9091.22504496511,9091.22504496511
PA02,2007-03-20,8999.468375377393,3.3020849362934737,0.0,24.0,1061.6034393310547,1061.6034393310547,70.38451147079468,7.047164748112361,8999.468375377393,8999.468375377393
PA02,2007-03-21,9110.414171990642,3.342975376270246,0.0,24.0,1050.3644587198894,1050.3644587198894,70.3522744178772,6.9888318081696825,9110.414171990642,9110.414171990642
PA02,2007-03-22,8944.0127806937,3.28209493000336,0.0,24.0,1059.5810445149739,1059.5810445149739,70.38138516743977,6.9338993926843004,8944.0127806937,8944.0127806937
PA02,2007-03-23,9001.064954543837,3.3032108170184977,0.0,24.0,1051.5395838419597,1051.5395838419597,70.35042889912923,6.940821200609207,9001.064954543837,9001.064954543837
PA02,2007-03-24,8983.058002775264,3.2967822870185217,0.0,24.0,1049.572806040446,1049.572806040446,70.33671379089355,7.012792279322942,8983.058002775264,8983.058002775264
PA02,2007-03-25,8511.111607260696,3.1237481820968207,0.0,24.0,1048.468583424886,1048.468583424886,70.3532207806905,6.917468279600143,8511.111607260696,8511.111607260696
PA02,2007-03-26,9709.874325259894,3.5639122723433916,0.0,24.0,976.4372914632162,976.4372914632162,70.27029005686443,7.999542266130447,9709.874325259894,9709.874325259894
PA02,2007-03-27,10082.536511413757,3.700895851879533,0.0,24.0,914.102923075358,914.102923075358,70.29468250274658,8.826672832171122,10082.536511413757,10082.536511413757
PA02,2007-03-28,10089.29306414317,3.7035776979856747,0.0,24.0,906.8560117085775,906.8560117085775,70.29749488830566,8.785286366939545,10089.29306414317,10089.29306414317
PA02,2007-03-29,9987.852678622743,3.6665407183224095,0.0,24.0,902.5341478983561,902.5341478983561,70.29054816563924,8.733514130115509,9987.852678622743,9987.852678622743
PA02,2007-03-30,9964.232408584294,3.6580690018394657,0.0,24.0,898.5029589335123,898.5029589335123,70.28624471028645,8.853174527486166,9964.232408584294,9964.232408584294
PA02,2007-03-31,9963.902755079365,3.6581472574998384,0.0,24.0,894.7157236735026,894.7157236735026,70.28101174036662,8.778535584608713,9963.902755079365,9963.902755079365
PA02,2007-04-01,9877.031733403826,3.626450971236549,0.0,24.0,891.2916526794434,891.2916526794434,70.27264054616292,8.624600330988565,9877.031733403826,9877.031733403826
PA02,2007-04-02,9931.593807211208,3.646682614131811,0.0,24.0,888.4752082824707,888.4752082824707,70.26919062932332,8.688747823238373,9931.593807211208,9931.593807211208
PA02,2007-04-03,9696.21171459636,3.5604489415997835,0.0,24.0,886.2127558390299,886.2127558390299,70.2606406211853,8.79340672492981,9696.21171459636,9696.21171459636
PA02,2007-04-04,9586.162472468739,3.5202305831399703,0.0,24.0,881.6677284240723,881.6677284240723,70.25473308563232,8.701791326204935,9586.162472468739,9586.162472468739
PA02,2007-04-05,9658.155550921307,3.546861044520341,0.0,15.5,877.5223820383956,877.5223820383956,70.24667172315644,8.695547708650915,9658.155550921307,9658.155550921307
PA02,2007-04-06,9739.909531561796,3.5770791745613852,0.0,23.0,874.7757670084635,874.7757670084635,70.2410322825114,8.682991524537405,9739.909531561796,9739.909531561796
PA02,2007-04-07,9528.810352650826,3.499741466321595,0.0,24.0,872.4366582234701,872.4366582234701,70.23563877741496,8.68627123037974,9528.810352650826,9528.810352650826
PA02,2007-04-08,9444.64625937739,3.4690185710693155,0.0,24.0,870.8739051818848,870.8739051818848,70.22881905237834,8.706671635309855,9444.64625937739,9444.64625937739
PA02,2007-04-09,9318.142959911649,3.422740272034747,0.0,24.0,868.4796880086263,868.4796880086263,70.21959686279297,8.671481629212698,9318.142959911649,9318.142959911649
PA02,2007-04-10,9198.803884089859,3.3790886187815685,0.0,19.0,865.5170739215354,865.5170739215354,68.71970059009308,8.647648873536482,9198.803884089859,9198.803884089859
PA02,2007-04-11,9254.053991364199,3.399569274267552,0.0,24.0,862.6170285542806,862.6170285542806,70.20703109105428,8.652233183383942,9254.053991364199,9254.053991364199
PA02,2007-04-12,9198.411033182605,3.3793122453706257,0.0,24.0,859.6031646728516,859.6031646728516,70.20258776346843,8.610643645127615,9198.411033182605,9198.411033182605
PA02,2007-04-13,9181.596737978727,3.373318641533384,0.0,24.0,857.542226155599,857.542226155599,70.19143072764079,8.641105830669403,9181.596737978727,9181.596737978727
PA02,2007-04-14,9156.940738919462,3.3644431662937886,0.0,24.0,855.5109621683756,855.5109621683756,70.19145027796428,8.643313805262247,9156.940738919462,9156.940738919462
